name,category,prompt,negative_prompt
Horror / celestial parasite — Atmospheric,Horror / Cosmic horror,"an atmospheric celestial parasite, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / mud-born entity — Atmospheric,Horror / Swamp monsters,"an atmospheric mud-born entity, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / stalactite mimic — Atmospheric,Horror / Cave creatures,"an atmospheric stalactite mimic, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / sealed-room anomaly — Atmospheric,Horror / Laboratory subjects,"an atmospheric sealed-room anomaly, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / signal-born silhouette — Atmospheric,Horror / Analog horror,"an atmospheric signal-born silhouette, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / corner watcher — Atmospheric,Horror / Shadow figures,"an atmospheric corner watcher, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / flowering humanoid mutation — Atmospheric,Horror / Body horror,"an atmospheric flowering humanoid mutation, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / cursed white owl — Atmospheric,Horror / Supernatural animals,"an atmospheric cursed white owl, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / crypt guardian — Atmospheric,Horror / Gothic creatures,"an atmospheric crypt guardian, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / winter ghost — Atmospheric,Horror / Ghosts,"an atmospheric winter ghost, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / field apparition — Atmospheric,Horror / Apparitions,"an atmospheric field apparition, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / nocturnal vampire hunter — Atmospheric,Horror / Vampires,"an atmospheric nocturnal vampire hunter, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / feral lycanthrope — Atmospheric,Horror / Werewolves,"an atmospheric feral lycanthrope, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / forgotten tomb guardian — Atmospheric,Horror / Undead,"an atmospheric forgotten tomb guardian, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / nursery marionette — Atmospheric,Horror / Haunted dolls,"an atmospheric nursery marionette, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / cursed grandfather clock — Atmospheric,Horror / Cursed objects,"an atmospheric cursed grandfather clock, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / antlered forest omen — Atmospheric,Horror / Occult entities,"an atmospheric antlered forest omen, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / deep-space leviathan — Atmospheric,Horror / Cosmic horror,"an atmospheric deep-space leviathan, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / marsh lantern beast — Atmospheric,Horror / Swamp monsters,"an atmospheric marsh lantern beast, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / subterranean moth creature — Atmospheric,Horror / Cave creatures,"an atmospheric subterranean moth creature, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / obsolete experiment — Atmospheric,Horror / Laboratory subjects,"an atmospheric obsolete experiment, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / station-ident creature — Atmospheric,Horror / Analog horror,"an atmospheric station-ident creature, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / elongated stairwell shadow — Atmospheric,Horror / Shadow figures,"an atmospheric elongated stairwell shadow, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / skinless anatomical apparition — Atmospheric,Horror / Body horror,"an atmospheric skinless anatomical apparition, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / mist-covered wolf — Atmospheric,Horror / Supernatural animals,"an atmospheric mist-covered wolf, unsettling but non-graphic, clearly readable shape and restrained horror detail","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / gargoyle sentinel — Uncanny,Horror / Gothic creatures,"an uncanny gargoyle sentinel with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / lantern ghost — Uncanny,Horror / Ghosts,"an uncanny lantern ghost with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Horror / corridor apparition — Uncanny,Horror / Apparitions,"an uncanny corridor apparition with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
